movie_title,duration,num_critic_for_reviews,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,num_voted_users,gross,imdb_score,budget,movie_facebook_likes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western
Eye for an Eye ,-0.3947861964671626,-1.0686186840807517,-0.20830877962538588,-0.4290922862134811,-0.25803732593112205,-0.13761866363866082,-0.4286637101103059,-0.6166382963538026,0.028048181761500406,6.1,-0.11354414362002783,-0.4007113050537368,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Bank Job ,0.046087750875898795,0.4717048332468489,-0.23312939247228945,1.196609774130457,-0.2591513011517485,-0.2501105603227076,0.8689745600036146,0.32741053086202937,-0.30290255529957133,7.3,-0.11354414362002783,-0.4294531758261365,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Eternal Sunshine of the Spotless Mind ,-0.08617443332701963,0.8829954059364178,0.07166773328768641,0.41627278516536675,0.4513420945637914,0.1318262127045561,0.42601118485508904,3.7395289763874886,-0.24424174571219692,8.3,-0.11354414362002783,2.0086826808863956,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
You Again ,-0.21843661752993807,-0.5847474220930238,-0.22651056237978184,-0.3640642037997236,-0.23085633054783708,-0.12636947397025614,-0.3421404146903997,-0.40828752500410825,-0.36518884138530716,5.8,-0.11354414362002783,-0.4294531758261365,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Street Kings ,-0.04208703859271348,0.21364016018672738,-0.10935726974239696,0.676385114820397,2.0109074034407994,0.6675019112000172,1.1922095434423494,-0.05282233444157623,-0.3546257480039455,6.8,-0.11354414362002783,-0.4294531758261365,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The World's End ,-0.04208703859271348,2.124931645038253,0.07166773328768641,-0.48261039804000355,-0.4275843545104654,-0.39099326902701387,-0.5815444078138133,0.5484368359657205,-0.360531132337591,7.0,-0.11354414362002783,1.868020996845288,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nancy Drew ,-0.4829609859357749,-0.5686183800267661,-0.2506692922174346,-0.4473001492893332,-0.29078819741753925,-0.05566028176885527,-0.4205867947965502,-0.576649373966716,-0.36652189779163863,5.9,-0.11354414362002783,-0.40178971129805197,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
Daybreakers ,-0.527048380670081,1.036221305565865,-0.24769081867580622,-0.48599185832551894,-0.4315946653047205,-0.39527867461497757,-0.5862427441727954,0.019471962413725286,-0.3036557673867134,6.5,-0.11354414362002783,-0.4294531758261365,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
She's Out of My League ,-0.2625240122642442,0.1329949498554394,-0.2546405902729392,-0.3640642037997236,-0.23174751072433822,0.0011213422716636033,-0.29494588991590537,-0.007490064666560019,-0.2806248686980784,6.4,-0.11354414362002783,-0.4294531758261365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Monte Carlo ,-0.04208703859271348,-0.5605538589936374,-0.25430964876831386,-0.299036121385966,-0.26717192274025886,-0.21636299131749362,-0.3714918193599957,-0.4634579182576451,-0.4009575467109913,5.8,-0.11354414362002783,-0.14812980774392126,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Stay Alive ,-1.5410584595591221,-0.415392480397319,-0.2529858827498123,-0.4290922862134811,-0.23174751072433822,0.027905127196436657,-0.4067029469042772,-0.5104011476049528,-0.4024035999622815,5.1,-0.1629410730482273,-0.4294531758261365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Quigley Down Under ,0.3987869087503479,-1.1573284154451686,-0.2516621167313108,1.1315816917166996,3.7932677564430946,-0.0031640633163000855,1.823739856504179,-0.5809386366962328,-0.42624258428509093,6.8,-0.11354414362002783,-0.4294531758261365,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Alpha and Omega ,-0.8797475385445301,-0.6411990693249253,-0.2592737713376945,-0.44983624450346976,-0.30371030997680587,-0.12636947397025614,-0.46498343387412255,-0.6090740787736193,-0.3737759716945062,5.3,-0.11354414362002783,-0.4294531758261365,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Covenant ,-0.5711357754043871,-0.35087631213228865,-0.18911417235711378,-0.43169340951003143,-0.2355350264744681,-0.06262406584929626,-0.4240709543436605,-0.41976975537122263,-0.3993426638901334,5.3,-0.11354414362002783,-0.2887914917850289,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Shorts ,-0.9238349332788363,-0.4879731696954782,-0.2592737713376945,5.163322801369667,-0.3128449067859426,-0.15208190749803827,4.071603457648187,-0.6465570640482524,-0.4333547571709522,4.9,-0.02373154465966521,-0.4092447805522307,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
To Die For ,-0.17434922279563192,-0.8428120951531454,0.017062385024498555,-0.4290922862134811,-0.22439527426820377,-0.1585100158799838,-0.4062806245349305,-0.451372406733829,-0.42929341320247644,6.8,-0.11354414362002783,-0.38256594781243397,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nerve ,-0.6152231701386933,-0.6250700272586678,-0.2513311752266854,-0.45211222738795126,-0.34158546747810464,-0.20350677455360255,-0.5022533829689694,-0.6533787817432644,-0.31938993024444623,7.1,-0.11354414362002783,-0.4294531758261365,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Vampires ,-0.2625240122642442,-0.3992634383310614,-0.2592737713376945,-0.3640642037997236,-0.2170430378120693,0.0659381017896144,-0.3257754228782148,-0.3990659416088103,-0.4430168821701232,6.1,-0.11354414362002783,-0.4294531758261365,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Psycho ,-0.08617443332701963,1.0200922634996075,4.042965788792258,-0.4547133506845016,-0.3658701272877609,-0.25118191171969856,-0.4967104018712938,2.118592061889048,-0.2746797142852114,8.5,-0.19973304221572707,0.4145169284205093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
My Best Friend's Girl ,0.09017514561020494,-0.6734571534574406,-0.24570516964805392,-0.4290922862134811,-0.3284405598747127,-0.14136839352812905,-0.42195934249692696,-0.43672792239147584,-0.4586146986511442,5.9,-0.02373154465966521,-0.4294531758261365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Endless Love ,-0.2625240122642442,-0.5282957748611222,-0.2529858827498123,0.4813008675791243,-0.21949378329744745,0.10075702219181937,0.3941258459694128,-0.47425068444567176,-0.3978872908686585,6.3,-0.11354414362002783,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Georgia Rule ,0.13426254034451107,-0.6089409851924101,-0.2592737713376945,-0.4294174266255499,-0.22261291391520147,0.1045067520812876,-0.3830001039246934,-0.5457428162464578,-0.462465495983511,5.9,-0.11354414362002783,-0.39752297354880506,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Under the Rainbow ,-0.527048380670081,-1.21378006267707,-0.25430964876831386,-0.44918596367933217,-0.35651273543449885,-0.2533246145136804,-0.5032563985961679,-0.6682420383732127,-0.6111076702625938,5.4,-0.11354414362002783,-0.4059626745912715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Birch ,0.17834993507881722,-0.8347475741200165,-0.2063231305976336,-0.4290922862134811,-0.35807230074337587,-0.258681371498635,-0.5003529323069092,-0.5601486399114345,-0.47148743437266516,6.9,-0.06863784413984653,-0.4294531758261365,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reign Over Me ,0.6192238824218786,-0.07668259700590942,-0.24041010557404782,0.22118853792409418,0.22854705043850448,0.0809370213474873,0.30385443952155455,-0.12644915341222993,-0.4513117353240357,7.5,-0.11354414362002783,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Into the Wild ,1.677321356045226,0.8910599269695466,-0.2592737713376945,0.6113570324066394,-0.24333285301885313,0.03861864116634588,0.3937035236000661,2.1446259641128695,-0.47005911874850076,8.2,-0.1359972933601185,3.1339761532152566,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
School for Scoundrels ,-0.08617443332701963,-0.4315215224635766,-0.10042184911751167,-0.43104312868589384,-0.2324158958567141,-0.093693256362033,-0.3653153547083001,-0.5088763710550473,-0.47791375234299605,5.9,-0.11354414362002783,-0.4067597574675045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silent Hill: Revelation 3D ,-0.6593105648729994,0.07654330262353778,-0.23180562645378794,-0.42967753895520494,-0.3297773301394644,-0.29350029190084,-0.48150679657481243,-0.35117469901525705,-0.4818455071260459,5.0,-0.11354414362002783,0.7427275245164271,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
From Dusk Till Dawn ,-0.08617443332701963,0.012027134358507378,-0.2592737713376945,0.5463289499928818,0.4513420945637914,0.04826080373926418,0.6335826293889947,0.7705503730441269,-0.36410026073234697,7.3,-0.11803477356804597,0.13319356033829402,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Pooh's Heffalump Movie ,-1.8496702226992652,-0.9557153896169486,-0.2592737713376945,-0.47435183157345634,-0.3761186993175241,-0.2683235340715533,-0.5507676651476722,-0.6541942057243009,-0.47393631493834937,6.4,-0.11354414362002783,-0.417074947630519,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Home for the Holidays ,-0.30661140699855033,-0.9557153896169486,-0.2592737713376945,0.8714693620616696,-0.2170430378120693,0.025226748703959353,0.7374211419521158,-0.621544099166542,-0.4820020821283661,6.6,-0.11354414362002783,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kung Fu Hustle ,-0.4829609859357749,1.721705593381813,-0.2592737713376945,-0.47695295487000666,-0.42602478920158837,-0.37224461957967275,-0.5678717211062138,-0.02324829883667022,-0.48792251266548964,7.8,-0.11354414362002783,-0.4294531758261365,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Country Bears ,-0.9679223280131424,-0.9718444316832061,-0.2592737713376945,-0.299036121385966,-0.22417247922407849,0.09914999509633299,-0.16392037482609,-0.6562161920187407,-0.4895784969613097,4.0,-0.04618469439975587,-0.409666765604354,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
The Kite Runner ,0.7955734613591032,0.30234989155114417,-0.12855187701066906,-0.47571742130414524,-0.39394230284754705,-0.31760569833313573,-0.5484976824124337,-0.23031295431383553,-0.5066302262233159,7.6,-0.11354414362002783,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21 Grams ,0.6192238824218786,0.22976920225298497,-0.2592737713376945,-0.10395187414469345,-0.22172173373870033,-0.17350893543785673,-0.19675593904279634,0.5755911174805591,-0.5001766217983428,7.7,-0.11354414362002783,-0.4294531758261365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paparazzi ,-1.1442719069503668,-0.697650716556827,-0.2586118883284438,-0.44294326776761145,-0.3161868324478219,-0.15101055610104736,-0.4423363968179055,-0.5943301524823592,-0.5078590472276273,5.8,-0.11354414362002783,-0.4168405114904505,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Twilight ,0.5310490929532664,1.5039635254873354,-0.1573437879130772,0.6113570324066394,2.2337024475660865,4.9529074991637065,1.7297731293245369,1.625214147119195,2.008012241285713,5.2,-0.03720343450371961,0.46140415643421184,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
A Guy Thing ,-0.3947861964671626,-0.6653926324243118,-0.2549715317775646,-0.4517870869758825,-0.3161868324478219,-0.1365473122416699,-0.45379189108643486,-0.5881183454073096,-0.5122003994680588,5.6,-0.11354414362002783,-0.4106513973926418,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Loser ,-0.527048380670081,-0.6653926324243118,-0.21194913617626507,-0.47448188773828387,-0.3917143524062942,-0.32189110392109943,-0.5334524480044572,-0.5289238679546743,-0.5114100944092599,5.3,-0.11354414362002783,-0.38256594781243397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Greatest Story Ever Told ,5.072050750586799,-1.100876768213267,-0.21757514175489653,-0.43299397115830657,-0.3934967127592965,-0.2956429946948218,-0.4941236773590452,-0.6389199223722041,-0.6182657118791338,6.6,-0.11354414362002783,-0.38256594781243397,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Disaster Movie ,-0.9679223280131424,-0.42345700143044784,-0.2321365679584133,-0.43761096500968333,-0.30081397440317714,-0.2276121809858983,-0.44539823399566913,-0.1850602380979448,-0.5298688512796629,1.9,-0.09109099387993717,-0.4294531758261365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armored ,-0.9679223280131424,-0.45571508556296303,-0.19639488545887215,8.414726922057543,-0.33757515668384946,-0.3165343469361448,6.673637155785575,-0.507974764051625,-0.5038962981243779,5.7,-0.08210973398390092,-0.4294531758261365,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Man Who Knew Too Little ,-0.7033979596073056,-1.0444251209813653,-0.24735987717118083,0.35124470275160924,-0.25536378540161864,-0.1322619066537062,0.20529495657526717,-0.5232755652567636,-0.5352073044011952,6.6,-0.11354414362002783,-0.4294531758261365,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
What's Your Number? ,0.3106121192817356,-0.10087616010529582,-0.25265494124518695,0.22118853792409418,-0.23843136204809684,0.015584586131041054,0.2332738135444864,-0.2910520967061576,-0.5325484212105649,6.0,-0.11354414362002783,-0.4294531758261365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Lockout ,-0.6593105648729994,1.0120277424664785,-0.25795000531919304,-0.4428782396851977,-0.34024869721335294,-0.3609954299112681,-0.5215746313665812,-0.13774575880805146,-0.528195072092384,6.1,-0.11354414362002783,0.03941910431088892,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Envy ,-0.4829609859357749,-0.7057152375899558,-0.16925768207959094,-0.4290922862134811,-0.4204549130984562,-0.3706375924841864,-0.5334524480044572,-0.5069538267095143,-0.5584032388973411,4.8,-0.02373154465966521,-0.3960225822523666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crank: High Voltage ,-0.6152231701386933,-0.10894068113842462,-0.23180562645378794,1.196609774130457,-0.22417247922407849,0.09218621101589199,1.016048325128605,0.06401532606074692,-0.5376629278420821,6.2,-0.11354414362002783,-0.4294531758261365,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Bullets Over Broadway ,-0.527048380670081,-0.778295926888115,3.381082779541496,-0.4290922862134811,-0.22172173373870033,0.11414891465420589,-0.3691162560324205,-0.48709858424444064,-0.5411916848821209,7.5,-0.11354414362002783,-0.3835505796007217,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
One Night with the King ,0.5751364876875725,-1.0282960789151077,-0.25728812230994225,-0.4589401760413958,-0.38436211595015973,-0.3583170514187908,-0.5482865212277603,-0.6434809930953996,-0.5410852161711165,6.3,-0.11354414362002783,-0.4294531758261365,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Quiet American ,-0.3947861964671626,-0.11700520217155341,-0.2010280665236275,-0.299036121385966,-0.3801290101117793,-0.3593884028157817,-0.415096603995043,-0.5226722841000617,-0.5468621422899116,7.1,-0.06863784413984653,-0.3833630306886669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
The Weather Man ,-0.3506988017328565,-0.06055355493965182,-0.07295370423360506,0.2862166203378517,-0.3413626724339794,-0.19761434187015248,0.09828902624204569,-0.22333212950057257,-0.5542755255669969,6.6,-0.10456288372399157,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Undisputed ,-0.7033979596073056,-0.8024894899875014,-0.12888281851529446,-0.43416447664175417,-0.2493483192102359,-0.10119271614096946,-0.44418405718379733,-0.5390934645962179,-0.5552945873197772,6.1,-0.11354414362002783,-0.3836443540567491,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ghost Town ,-0.3506988017328565,0.37493058084930336,-0.1957330024496214,-0.47162065211207854,-0.4307034851282194,-0.38724353913754567,-0.5698249620644423,-0.2807167634831026,-0.5436212244193572,6.7,-0.11354414362002783,-0.4294531758261365,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12 Rounds ,-0.08617443332701963,-0.40732795936419025,-0.18911417235711378,-0.4311081567683076,-0.26293881690187837,-0.21797001841298,-0.44846007117343273,-0.5306011221595703,-0.5576666334667495,5.6,-0.10456288372399157,-0.4294531758261365,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Let Me In ,0.2665247245474295,1.8265443668124874,-0.1937473534218691,0.6113570324066394,-0.2170430378120693,0.06968783167908263,0.47320570962958336,-0.07042355939809393,-0.5590770110386228,7.2,-0.11354414362002783,0.7427275245164271,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3 Ninjas Kick Back ,-0.7474853543416117,-1.2782962309421007,-0.2533168242544377,-0.4681091356617356,-0.39082317222979307,-0.3068921843632265,-0.5354584792588541,-0.6374813288446846,-0.5640936529251588,4.3,-0.11354414362002783,-0.40863524658805256,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Be Kind Rewind ,-0.3506988017328565,0.6813823801081977,0.07166773328768641,-0.4463897561355406,-0.31440447209481964,-0.25921704719713046,-0.5023589635613062,-0.15250957348909286,-0.5728904422733062,6.4,-0.11354414362002783,-0.4294531758261365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mrs Henderson Presents ,-0.30661140699855033,-0.21377945456909903,-0.1434442447188112,-0.168979956558451,-0.3556215552579977,-0.3508175916398543,-0.298641210647689,-0.5923744608205239,-0.5748244735376792,7.1,-0.11354414362002783,-0.4294531758261365,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Triple 9 ,0.22243732981312334,0.40718866498181855,-0.188452289347863,0.41627278516536675,2.2337024475660865,0.11468459035270136,0.8404150097765436,-0.46600363214966123,-0.5520265547875793,6.3,-0.11354414362002783,-0.4294531758261365,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Deconstructing Harry ,-0.6152231701386933,-0.47990864866234945,3.381082779541496,0.22118853792409418,-0.33423323102197017,-0.28439380502641715,0.03024233448105779,-0.4459892825663366,-0.5814866776114415,7.4,-0.11354414362002783,-0.4294531758261365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three to Tango ,-0.527048380670081,-0.6653926324243118,-0.25795000531919304,-0.3640642037997236,-0.2170430378120693,-0.04119703790947782,-0.3405567058053495,-0.573367789652789,-0.5818435489342757,6.1,-0.11354414362002783,-0.414871247913875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Burnt ,-0.3947861964671626,0.09267234468979538,-0.24173387159254936,0.41627278516536675,-0.2170430378120693,-0.09315758066353755,0.2973084427966806,-0.2751214964912755,-0.5373692763428053,6.6,-0.11354414362002783,0.7427275245164271,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We're No Angels ,-0.17434922279563192,-1.1573284154451686,-0.16760297455646403,0.936497444475427,0.005752006313217594,-0.1986856932671434,0.7175719905928207,-0.566890804047321,-0.5816831372216491,6.0,-0.11354414362002783,-0.3893645958744208,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Everyone Says I Love You ,-0.3947861964671626,-0.7621668848218573,3.381082779541496,-0.4290922862134811,-0.3034875149326806,-0.402778134393914,-0.5110165721329135,-0.4824712188886405,-0.5937210448655162,6.8,-0.11354414362002783,-0.4294531758261365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Death at a Funeral ,-1.0120097227474485,0.03622069745789378,-0.2592737713376945,0.936497444475427,-0.31574124235957135,-0.1102992030153923,0.6878510538500463,-0.08825681556872769,-0.609966907486249,7.4,-0.1629410730482273,-0.4294531758261365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Death Sentence ,0.046087750875898795,0.020091655391636182,-0.2592737713376945,-0.43845633008106216,-0.2745241591963933,-0.01548460438169569,-0.42153702012758026,-0.28310337025686766,-0.5964297337097143,6.8,-0.11354414362002783,-0.4294531758261365,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Everybody's Fine ,-0.4829609859357749,-0.028295470807136618,-0.24206481309717473,0.936497444475427,-0.2170430378120693,-0.3245694824135767,0.639547932856017,-0.3513934713028522,-0.6060162125250818,7.2,-0.1090535136720097,0.03941910431088892,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superbabies: Baby Geniuses 2 ,-0.9679223280131424,-1.060554163047623,-0.23147468494916254,-0.45185211505829626,-0.354284784993246,-0.30903488715720834,-0.5253227423945332,-0.5137092497719217,-0.6023845657948469,1.9,-0.11354414362002783,-0.4294531758261365,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Man ,-1.1883593016846732,-0.737973321722471,-0.25596435629144076,-0.44938104792657346,-0.41778137256895276,-0.3668878625947182,-0.5424267983530747,-0.5365013444613785,-0.6135981676822365,5.5,-0.05516595429579213,-0.3977574096888736,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Name: The Cleaner ,-0.835660143810224,-0.8911992213519182,-0.25596435629144076,-0.44756026161898826,-0.3201971432420771,-0.17029488124688397,-0.4536863104940982,-0.6170360641494301,-0.6167758514131504,4.5,-0.11354414362002783,-0.4185284516989438,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connie and Carla ,-0.08617443332701963,-0.7057152375899558,-0.24140293008792396,-0.4430082958500252,-0.3135132919183185,-0.1558316373875065,-0.4521026016090481,-0.6365730923780017,-0.6174886348812423,6.3,-0.11354414362002783,-0.3861293771414753,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Inherent Vice ,1.677321356045226,1.9152540981769042,-0.2592737713376945,-0.4808546398148321,-0.4001805640830551,-0.3101062385541993,-0.5588973707575963,-0.2713095551165117,-0.6169297636239892,6.7,-0.11354414362002783,0.4145169284205093,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Doogal ,-1.45288367009051,-1.0686186840807517,-0.2582809468238184,-0.44294326776761145,-0.28610950149090825,-0.08619379658309655,-0.48087331302079234,-0.6563752991369917,-0.6270988354465269,2.8,-0.11354414362002783,-0.4132301949333954,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
